seriesId,seasonality,survey_name,measure_data_type,commerce_industry,commerce_sector,area,year,period,periodName,value
LNS14000000,Seasonally Adjusted,Labor Force Statistics from the Current Population Survey,Percent or rate,All Industries,,,2017,M11,November,4.2
LNS14000000,Seasonally Adjusted,Labor Force Statistics from the Current Population Survey,Percent or rate,All Industries,,,2017,M10,October,4.2
LNS14000000,Seasonally Adjusted,Labor Force Statistics from the Current Population Survey,Percent or rate,All Industries,,,2017,M09,September,4.3
LNS14000000,Seasonally Adjusted,Labor Force Statistics from the Current Population Survey,Percent or rate,All Industries,,,2017,M08,August,4.4
LNS14000000,Seasonally Adjusted,Labor Force Statistics from the Current Population Survey,Percent or rate,All Industries,,,2017,M07,July,4.3
LNS14000000,Seasonally Adjusted,Labor Force Statistics from the Current Population Survey,Percent or rate,All Industries,,,2017,M06,June,4.3
LNS14000000,Seasonally Adjusted,Labor Force Statistics from the Current Population Survey,Percent or rate,All Industries,,,2017,M05,May,4.4
LNS14000000,Seasonally Adjusted,Labor Force Statistics from the Current Population Survey,Percent or rate,All Industries,,,2017,M04,April,4.4
LNS14000000,Seasonally Adjusted,Labor Force Statistics from the Current Population Survey,Percent or rate,All Industries,,,2017,M03,March,4.4
LNS14000000,Seasonally Adjusted,Labor Force Statistics from the Current Population Survey,Percent or rate,All Industries,,,2017,M02,February,4.6
LNS14000000,Seasonally Adjusted,Labor Force Statistics from the Current Population Survey,Percent or rate,All Industries,,,2017,M01,January,4.7
LNS14000000,Seasonally Adjusted,Labor Force Statistics from the Current Population Survey,Percent or rate,All Industries,,,2016,M12,December,4.7
LNS14000000,Seasonally Adjusted,Labor Force Statistics from the Current Population Survey,Percent or rate,All Industries,,,2016,M11,November,4.7
LNS14000000,Seasonally Adjusted,Labor Force Statistics from the Current Population Survey,Percent or rate,All Industries,,,2016,M10,October,4.9
LNS14000000,Seasonally Adjusted,Labor Force Statistics from the Current Population Survey,Percent or rate,All Industries,,,2016,M09,September,5.0
LNS14000000,Seasonally Adjusted,Labor Force Statistics from the Current Population Survey,Percent or rate,All Industries,,,2016,M08,August,4.9
LNS14000000,Seasonally Adjusted,Labor Force Statistics from the Current Population Survey,Percent or rate,All Industries,,,2016,M07,July,4.8
LNS14000000,Seasonally Adjusted,Labor Force Statistics from the Current Population Survey,Percent or rate,All Industries,,,2016,M06,June,4.9
LNS14000000,Seasonally Adjusted,Labor Force Statistics from the Current Population Survey,Percent or rate,All Industries,,,2016,M05,May,4.8
LNS14000000,Seasonally Adjusted,Labor Force Statistics from the Current Population Survey,Percent or rate,All Industries,,,2016,M04,April,5.1
LNS14000000,Seasonally Adjusted,Labor Force Statistics from the Current Population Survey,Percent or rate,All Industries,,,2016,M03,March,5.0
LNS14000000,Seasonally Adjusted,Labor Force Statistics from the Current Population Survey,Percent or rate,All Industries,,,2016,M02,February,4.9
LNS14000000,Seasonally Adjusted,Labor Force Statistics from the Current Population Survey,Percent or rate,All Industries,,,2016,M01,January,4.8
LNS14000000,Seasonally Adjusted,Labor Force Statistics from the Current Population Survey,Percent or rate,All Industries,,,2015,M12,December,5.0
LNS14000000,Seasonally Adjusted,Labor Force Statistics from the Current Population Survey,Percent or rate,All Industries,,,2015,M11,November,5.1
LNS14000000,Seasonally Adjusted,Labor Force Statistics from the Current Population Survey,Percent or rate,All Industries,,,2015,M10,October,5.0
LNS14000000,Seasonally Adjusted,Labor Force Statistics from the Current Population Survey,Percent or rate,All Industries,,,2015,M09,September,5.0
LNS14000000,Seasonally Adjusted,Labor Force Statistics from the Current Population Survey,Percent or rate,All Industries,,,2015,M08,August,5.1
LNS14000000,Seasonally Adjusted,Labor Force Statistics from the Current Population Survey,Percent or rate,All Industries,,,2015,M07,July,5.2
LNS14000000,Seasonally Adjusted,Labor Force Statistics from the Current Population Survey,Percent or rate,All Industries,,,2015,M06,June,5.3
LNS14000000,Seasonally Adjusted,Labor Force Statistics from the Current Population Survey,Percent or rate,All Industries,,,2015,M05,May,5.6
LNS14000000,Seasonally Adjusted,Labor Force Statistics from the Current Population Survey,Percent or rate,All Industries,,,2015,M04,April,5.4
LNS14000000,Seasonally Adjusted,Labor Force Statistics from the Current Population Survey,Percent or rate,All Industries,,,2015,M03,March,5.4
LNS14000000,Seasonally Adjusted,Labor Force Statistics from the Current Population Survey,Percent or rate,All Industries,,,2015,M02,February,5.5
LNS14000000,Seasonally Adjusted,Labor Force Statistics from the Current Population Survey,Percent or rate,All Industries,,,2015,M01,January,5.7
LNS14000000,Seasonally Adjusted,Labor Force Statistics from the Current Population Survey,Percent or rate,All Industries,,,2014,M12,December,5.6
LNS14000000,Seasonally Adjusted,Labor Force Statistics from the Current Population Survey,Percent or rate,All Industries,,,2014,M11,November,5.8
LNS14000000,Seasonally Adjusted,Labor Force Statistics from the Current Population Survey,Percent or rate,All Industries,,,2014,M10,October,5.7
LNS14000000,Seasonally Adjusted,Labor Force Statistics from the Current Population Survey,Percent or rate,All Industries,,,2014,M09,September,5.9
LNS14000000,Seasonally Adjusted,Labor Force Statistics from the Current Population Survey,Percent or rate,All Industries,,,2014,M08,August,6.1
LNS14000000,Seasonally Adjusted,Labor Force Statistics from the Current Population Survey,Percent or rate,All Industries,,,2014,M07,July,6.2
LNS14000000,Seasonally Adjusted,Labor Force Statistics from the Current Population Survey,Percent or rate,All Industries,,,2014,M06,June,6.1
LNS14000000,Seasonally Adjusted,Labor Force Statistics from the Current Population Survey,Percent or rate,All Industries,,,2014,M05,May,6.3
LNS14000000,Seasonally Adjusted,Labor Force Statistics from the Current Population Survey,Percent or rate,All Industries,,,2014,M04,April,6.2
LNS14000000,Seasonally Adjusted,Labor Force Statistics from the Current Population Survey,Percent or rate,All Industries,,,2014,M03,March,6.7
LNS14000000,Seasonally Adjusted,Labor Force Statistics from the Current Population Survey,Percent or rate,All Industries,,,2014,M02,February,6.7
LNS14000000,Seasonally Adjusted,Labor Force Statistics from the Current Population Survey,Percent or rate,All Industries,,,2014,M01,January,6.6
LNS14000000,Seasonally Adjusted,Labor Force Statistics from the Current Population Survey,Percent or rate,All Industries,,,2013,M12,December,6.7
LNS14000000,Seasonally Adjusted,Labor Force Statistics from the Current Population Survey,Percent or rate,All Industries,,,2013,M11,November,6.9
LNS14000000,Seasonally Adjusted,Labor Force Statistics from the Current Population Survey,Percent or rate,All Industries,,,2013,M10,October,7.2
LNS14000000,Seasonally Adjusted,Labor Force Statistics from the Current Population Survey,Percent or rate,All Industries,,,2013,M09,September,7.2
LNS14000000,Seasonally Adjusted,Labor Force Statistics from the Current Population Survey,Percent or rate,All Industries,,,2013,M08,August,7.2
LNS14000000,Seasonally Adjusted,Labor Force Statistics from the Current Population Survey,Percent or rate,All Industries,,,2013,M07,July,7.3
LNS14000000,Seasonally Adjusted,Labor Force Statistics from the Current Population Survey,Percent or rate,All Industries,,,2013,M06,June,7.5
LNS14000000,Seasonally Adjusted,Labor Force Statistics from the Current Population Survey,Percent or rate,All Industries,,,2013,M05,May,7.5
LNS14000000,Seasonally Adjusted,Labor Force Statistics from the Current Population Survey,Percent or rate,All Industries,,,2013,M04,April,7.6
LNS14000000,Seasonally Adjusted,Labor Force Statistics from the Current Population Survey,Percent or rate,All Industries,,,2013,M03,March,7.5
LNS14000000,Seasonally Adjusted,Labor Force Statistics from the Current Population Survey,Percent or rate,All Industries,,,2013,M02,February,7.7
LNS14000000,Seasonally Adjusted,Labor Force Statistics from the Current Population Survey,Percent or rate,All Industries,,,2013,M01,January,8.0
LNS14000000,Seasonally Adjusted,Labor Force Statistics from the Current Population Survey,Percent or rate,All Industries,,,2012,M12,December,7.9
LNS14000000,Seasonally Adjusted,Labor Force Statistics from the Current Population Survey,Percent or rate,All Industries,,,2012,M11,November,7.7
LNS14000000,Seasonally Adjusted,Labor Force Statistics from the Current Population Survey,Percent or rate,All Industries,,,2012,M10,October,7.8
LNS14000000,Seasonally Adjusted,Labor Force Statistics from the Current Population Survey,Percent or rate,All Industries,,,2012,M09,September,7.8
LNS14000000,Seasonally Adjusted,Labor Force Statistics from the Current Population Survey,Percent or rate,All Industries,,,2012,M08,August,8.1
LNS14000000,Seasonally Adjusted,Labor Force Statistics from the Current Population Survey,Percent or rate,All Industries,,,2012,M07,July,8.2
LNS14000000,Seasonally Adjusted,Labor Force Statistics from the Current Population Survey,Percent or rate,All Industries,,,2012,M06,June,8.2
LNS14000000,Seasonally Adjusted,Labor Force Statistics from the Current Population Survey,Percent or rate,All Industries,,,2012,M05,May,8.2
LNS14000000,Seasonally Adjusted,Labor Force Statistics from the Current Population Survey,Percent or rate,All Industries,,,2012,M04,April,8.2
LNS14000000,Seasonally Adjusted,Labor Force Statistics from the Current Population Survey,Percent or rate,All Industries,,,2012,M03,March,8.2
LNS14000000,Seasonally Adjusted,Labor Force Statistics from the Current Population Survey,Percent or rate,All Industries,,,2012,M02,February,8.3
LNS14000000,Seasonally Adjusted,Labor Force Statistics from the Current Population Survey,Percent or rate,All Industries,,,2012,M01,January,8.3
LNS14000000,Seasonally Adjusted,Labor Force Statistics from the Current Population Survey,Percent or rate,All Industries,,,2011,M12,December,8.5
LNS14000000,Seasonally Adjusted,Labor Force Statistics from the Current Population Survey,Percent or rate,All Industries,,,2011,M11,November,8.6
LNS14000000,Seasonally Adjusted,Labor Force Statistics from the Current Population Survey,Percent or rate,All Industries,,,2011,M10,October,8.8
LNS14000000,Seasonally Adjusted,Labor Force Statistics from the Current Population Survey,Percent or rate,All Industries,,,2011,M09,September,9.0
LNS14000000,Seasonally Adjusted,Labor Force Statistics from the Current Population Survey,Percent or rate,All Industries,,,2011,M08,August,9.0
LNS14000000,Seasonally Adjusted,Labor Force Statistics from the Current Population Survey,Percent or rate,All Industries,,,2011,M07,July,9.0
LNS14000000,Seasonally Adjusted,Labor Force Statistics from the Current Population Survey,Percent or rate,All Industries,,,2011,M06,June,9.1
LNS14000000,Seasonally Adjusted,Labor Force Statistics from the Current Population Survey,Percent or rate,All Industries,,,2011,M05,May,9.0
LNS14000000,Seasonally Adjusted,Labor Force Statistics from the Current Population Survey,Percent or rate,All Industries,,,2011,M04,April,9.1
LNS14000000,Seasonally Adjusted,Labor Force Statistics from the Current Population Survey,Percent or rate,All Industries,,,2011,M03,March,9.0
LNS14000000,Seasonally Adjusted,Labor Force Statistics from the Current Population Survey,Percent or rate,All Industries,,,2011,M02,February,9.0
LNS14000000,Seasonally Adjusted,Labor Force Statistics from the Current Population Survey,Percent or rate,All Industries,,,2011,M01,January,9.1
LNS14000000,Seasonally Adjusted,Labor Force Statistics from the Current Population Survey,Percent or rate,All Industries,,,2010,M12,December,9.3
LNS14000000,Seasonally Adjusted,Labor Force Statistics from the Current Population Survey,Percent or rate,All Industries,,,2010,M11,November,9.8
LNS14000000,Seasonally Adjusted,Labor Force Statistics from the Current Population Survey,Percent or rate,All Industries,,,2010,M10,October,9.4
LNS14000000,Seasonally Adjusted,Labor Force Statistics from the Current Population Survey,Percent or rate,All Industries,,,2010,M09,September,9.5
LNS14000000,Seasonally Adjusted,Labor Force Statistics from the Current Population Survey,Percent or rate,All Industries,,,2010,M08,August,9.5
LNS14000000,Seasonally Adjusted,Labor Force Statistics from the Current Population Survey,Percent or rate,All Industries,,,2010,M07,July,9.4
LNS14000000,Seasonally Adjusted,Labor Force Statistics from the Current Population Survey,Percent or rate,All Industries,,,2010,M06,June,9.4
LNS14000000,Seasonally Adjusted,Labor Force Statistics from the Current Population Survey,Percent or rate,All Industries,,,2010,M05,May,9.6
LNS14000000,Seasonally Adjusted,Labor Force Statistics from the Current Population Survey,Percent or rate,All Industries,,,2010,M04,April,9.9
LNS14000000,Seasonally Adjusted,Labor Force Statistics from the Current Population Survey,Percent or rate,All Industries,,,2010,M03,March,9.9
LNS14000000,Seasonally Adjusted,Labor Force Statistics from the Current Population Survey,Percent or rate,All Industries,,,2010,M02,February,9.8
LNS14000000,Seasonally Adjusted,Labor Force Statistics from the Current Population Survey,Percent or rate,All Industries,,,2010,M01,January,9.8
LNS13000000,Seasonally Adjusted,Labor Force Statistics from the Current Population Survey,Number in thousands,All Industries,,,2023,M02,February,5936
LNS13000000,Seasonally Adjusted,Labor Force Statistics from the Current Population Survey,Number in thousands,All Industries,,,2023,M01,January,5694
LNS13000000,Seasonally Adjusted,Labor Force Statistics from the Current Population Survey,Number in thousands,All Industries,,,2022,M12,December,5722
LNS13000000,Seasonally Adjusted,Labor Force Statistics from the Current Population Survey,Number in thousands,All Industries,,,2022,M11,November,6000
LNS13000000,Seasonally Adjusted,Labor Force Statistics from the Current Population Survey,Number in thousands,All Industries,,,2022,M10,October,6053
LNS13000000,Seasonally Adjusted,Labor Force Statistics from the Current Population Survey,Number in thousands,All Industries,,,2022,M09,September,5770
LNS13000000,Seasonally Adjusted,Labor Force Statistics from the Current Population Survey,Number in thousands,All Industries,,,2022,M08,August,6021
LNS13000000,Seasonally Adjusted,Labor Force Statistics from the Current Population Survey,Number in thousands,All Industries,,,2022,M07,July,5718
LNS13000000,Seasonally Adjusted,Labor Force Statistics from the Current Population Survey,Number in thousands,All Industries,,,2022,M06,June,5945
LNS13000000,Seasonally Adjusted,Labor Force Statistics from the Current Population Survey,Number in thousands,All Industries,,,2022,M05,May,5979
LNS13000000,Seasonally Adjusted,Labor Force Statistics from the Current Population Survey,Number in thousands,All Industries,,,2022,M04,April,5968
LNS13000000,Seasonally Adjusted,Labor Force Statistics from the Current Population Survey,Number in thousands,All Industries,,,2022,M03,March,5972
LNS13000000,Seasonally Adjusted,Labor Force Statistics from the Current Population Survey,Number in thousands,All Industries,,,2022,M02,February,6272
LNS13000000,Seasonally Adjusted,Labor Force Statistics from the Current Population Survey,Number in thousands,All Industries,,,2022,M01,January,6511
LNS13000000,Seasonally Adjusted,Labor Force Statistics from the Current Population Survey,Number in thousands,All Industries,,,2021,M12,December,6329
LNS13000000,Seasonally Adjusted,Labor Force Statistics from the Current Population Survey,Number in thousands,All Industries,,,2021,M11,November,6780
LNS13000000,Seasonally Adjusted,Labor Force Statistics from the Current Population Survey,Number in thousands,All Industries,,,2021,M10,October,7345
LNS13000000,Seasonally Adjusted,Labor Force Statistics from the Current Population Survey,Number in thousands,All Industries,,,2021,M09,September,7677
LNS13000000,Seasonally Adjusted,Labor Force Statistics from the Current Population Survey,Number in thousands,All Industries,,,2021,M08,August,8324
LNS13000000,Seasonally Adjusted,Labor Force Statistics from the Current Population Survey,Number in thousands,All Industries,,,2021,M07,July,8704
LNS13000000,Seasonally Adjusted,Labor Force Statistics from the Current Population Survey,Number in thousands,All Industries,,,2021,M06,June,9508
LNS13000000,Seasonally Adjusted,Labor Force Statistics from the Current Population Survey,Number in thousands,All Industries,,,2021,M05,May,9257
LNS13000000,Seasonally Adjusted,Labor Force Statistics from the Current Population Survey,Number in thousands,All Industries,,,2021,M04,April,9737
LNS13000000,Seasonally Adjusted,Labor Force Statistics from the Current Population Survey,Number in thousands,All Industries,,,2021,M03,March,9712
LNS13000000,Seasonally Adjusted,Labor Force Statistics from the Current Population Survey,Number in thousands,All Industries,,,2021,M02,February,9982
LNS13000000,Seasonally Adjusted,Labor Force Statistics from the Current Population Survey,Number in thousands,All Industries,,,2021,M01,January,10155
LNS13000000,Seasonally Adjusted,Labor Force Statistics from the Current Population Survey,Number in thousands,All Industries,,,2020,M12,December,10795
LNS13000000,Seasonally Adjusted,Labor Force Statistics from the Current Population Survey,Number in thousands,All Industries,,,2020,M11,November,10760
LNS13000000,Seasonally Adjusted,Labor Force Statistics from the Current Population Survey,Number in thousands,All Industries,,,2020,M10,October,11090
LNS13000000,Seasonally Adjusted,Labor Force Statistics from the Current Population Survey,Number in thousands,All Industries,,,2020,M09,September,12599
LNS13000000,Seasonally Adjusted,Labor Force Statistics from the Current Population Survey,Number in thousands,All Industries,,,2020,M08,August,13521
LNS13000000,Seasonally Adjusted,Labor Force Statistics from the Current Population Survey,Number in thousands,All Industries,,,2020,M07,July,16324
LNS13000000,Seasonally Adjusted,Labor Force Statistics from the Current Population Survey,Number in thousands,All Industries,,,2020,M06,June,17624
LNS13000000,Seasonally Adjusted,Labor Force Statistics from the Current Population Survey,Number in thousands,All Industries,,,2020,M05,May,20939
LNS13000000,Seasonally Adjusted,Labor Force Statistics from the Current Population Survey,Number in thousands,All Industries,,,2020,M04,April,23050
LNS13000000,Seasonally Adjusted,Labor Force Statistics from the Current Population Survey,Number in thousands,All Industries,,,2020,M03,March,7184
LNS13000000,Seasonally Adjusted,Labor Force Statistics from the Current Population Survey,Number in thousands,All Industries,,,2020,M02,February,5708
LNS13000000,Seasonally Adjusted,Labor Force Statistics from the Current Population Survey,Number in thousands,All Industries,,,2020,M01,January,5804
LNS13000000,Seasonally Adjusted,Labor Force Statistics from the Current Population Survey,Number in thousands,All Industries,,,2019,M12,December,5870
LNS13000000,Seasonally Adjusted,Labor Force Statistics from the Current Population Survey,Number in thousands,All Industries,,,2019,M11,November,5911
LNS13000000,Seasonally Adjusted,Labor Force Statistics from the Current Population Survey,Number in thousands,All Industries,,,2019,M10,October,5957
LNS13000000,Seasonally Adjusted,Labor Force Statistics from the Current Population Survey,Number in thousands,All Industries,,,2019,M09,September,5775
LNS13000000,Seasonally Adjusted,Labor Force Statistics from the Current Population Survey,Number in thousands,All Industries,,,2019,M08,August,5981
LNS13000000,Seasonally Adjusted,Labor Force Statistics from the Current Population Survey,Number in thousands,All Industries,,,2019,M07,July,6008
LNS13000000,Seasonally Adjusted,Labor Force Statistics from the Current Population Survey,Number in thousands,All Industries,,,2019,M06,June,5909
LNS13000000,Seasonally Adjusted,Labor Force Statistics from the Current Population Survey,Number in thousands,All Industries,,,2019,M05,May,5941
LNS13000000,Seasonally Adjusted,Labor Force Statistics from the Current Population Survey,Number in thousands,All Industries,,,2019,M04,April,5911
LNS13000000,Seasonally Adjusted,Labor Force Statistics from the Current Population Survey,Number in thousands,All Industries,,,2019,M03,March,6182
LNS13000000,Seasonally Adjusted,Labor Force Statistics from the Current Population Survey,Number in thousands,All Industries,,,2019,M02,February,6115
LNS13000000,Seasonally Adjusted,Labor Force Statistics from the Current Population Survey,Number in thousands,All Industries,,,2019,M01,January,6439
LNS13000000,Seasonally Adjusted,Labor Force Statistics from the Current Population Survey,Number in thousands,All Industries,,,2018,M12,December,6389
LNS13000000,Seasonally Adjusted,Labor Force Statistics from the Current Population Survey,Number in thousands,All Industries,,,2018,M11,November,6115
LNS13000000,Seasonally Adjusted,Labor Force Statistics from the Current Population Survey,Number in thousands,All Industries,,,2018,M10,October,6211
LNS13000000,Seasonally Adjusted,Labor Force Statistics from the Current Population Survey,Number in thousands,All Industries,,,2018,M09,September,6073
LNS13000000,Seasonally Adjusted,Labor Force Statistics from the Current Population Survey,Number in thousands,All Industries,,,2018,M08,August,6156
LNS13000000,Seasonally Adjusted,Labor Force Statistics from the Current Population Survey,Number in thousands,All Industries,,,2018,M07,July,6195
LNS13000000,Seasonally Adjusted,Labor Force Statistics from the Current Population Survey,Number in thousands,All Industries,,,2018,M06,June,6447
LNS13000000,Seasonally Adjusted,Labor Force Statistics from the Current Population Survey,Number in thousands,All Industries,,,2018,M05,May,6196
LNS13000000,Seasonally Adjusted,Labor Force Statistics from the Current Population Survey,Number in thousands,All Industries,,,2018,M04,April,6459
LNS13000000,Seasonally Adjusted,Labor Force Statistics from the Current Population Survey,Number in thousands,All Industries,,,2018,M03,March,6472
LNS13000000,Seasonally Adjusted,Labor Force Statistics from the Current Population Survey,Number in thousands,All Industries,,,2018,M02,February,6581
LNS13000000,Seasonally Adjusted,Labor Force Statistics from the Current Population Survey,Number in thousands,All Industries,,,2018,M01,January,6489
LNS13000000,Seasonally Adjusted,Labor Force Statistics from the Current Population Survey,Number in thousands,All Industries,,,2017,M12,December,6632
LNS13000000,Seasonally Adjusted,Labor Force Statistics from the Current Population Survey,Number in thousands,All Industries,,,2017,M11,November,6774
LNS13000000,Seasonally Adjusted,Labor Force Statistics from the Current Population Survey,Number in thousands,All Industries,,,2017,M10,October,6700
LNS13000000,Seasonally Adjusted,Labor Force Statistics from the Current Population Survey,Number in thousands,All Industries,,,2017,M09,September,6854
LNS13000000,Seasonally Adjusted,Labor Force Statistics from the Current Population Survey,Number in thousands,All Industries,,,2017,M08,August,7082
LNS13000000,Seasonally Adjusted,Labor Force Statistics from the Current Population Survey,Number in thousands,All Industries,,,2017,M07,July,6892
LNS13000000,Seasonally Adjusted,Labor Force Statistics from the Current Population Survey,Number in thousands,All Industries,,,2017,M06,June,6873
LNS13000000,Seasonally Adjusted,Labor Force Statistics from the Current Population Survey,Number in thousands,All Industries,,,2017,M05,May,7000
LNS13000000,Seasonally Adjusted,Labor Force Statistics from the Current Population Survey,Number in thousands,All Industries,,,2017,M04,April,7089
LNS13000000,Seasonally Adjusted,Labor Force Statistics from the Current Population Survey,Number in thousands,All Industries,,,2017,M03,March,7073
LNS13000000,Seasonally Adjusted,Labor Force Statistics from the Current Population Survey,Number in thousands,All Industries,,,2017,M02,February,7379
LNS13000000,Seasonally Adjusted,Labor Force Statistics from the Current Population Survey,Number in thousands,All Industries,,,2017,M01,January,7468
LNS13000000,Seasonally Adjusted,Labor Force Statistics from the Current Population Survey,Number in thousands,All Industries,,,2016,M12,December,7521
LNS13000000,Seasonally Adjusted,Labor Force Statistics from the Current Population Survey,Number in thousands,All Industries,,,2016,M11,November,7553
LNS13000000,Seasonally Adjusted,Labor Force Statistics from the Current Population Survey,Number in thousands,All Industries,,,2016,M10,October,7811
LNS13000000,Seasonally Adjusted,Labor Force Statistics from the Current Population Survey,Number in thousands,All Industries,,,2016,M09,September,7953
LNS13000000,Seasonally Adjusted,Labor Force Statistics from the Current Population Survey,Number in thousands,All Industries,,,2016,M08,August,7784
LNS13000000,Seasonally Adjusted,Labor Force Statistics from the Current Population Survey,Number in thousands,All Industries,,,2016,M07,July,7641
LNS13000000,Seasonally Adjusted,Labor Force Statistics from the Current Population Survey,Number in thousands,All Industries,,,2016,M06,June,7744
LNS13000000,Seasonally Adjusted,Labor Force Statistics from the Current Population Survey,Number in thousands,All Industries,,,2016,M05,May,7652
LNS13000000,Seasonally Adjusted,Labor Force Statistics from the Current Population Survey,Number in thousands,All Industries,,,2016,M04,April,8067
LNS13000000,Seasonally Adjusted,Labor Force Statistics from the Current Population Survey,Number in thousands,All Industries,,,2016,M03,March,7961
LNS13000000,Seasonally Adjusted,Labor Force Statistics from the Current Population Survey,Number in thousands,All Industries,,,2016,M02,February,7702
LNS13000000,Seasonally Adjusted,Labor Force Statistics from the Current Population Survey,Number in thousands,All Industries,,,2016,M01,January,7627
LNS13000000,Seasonally Adjusted,Labor Force Statistics from the Current Population Survey,Number in thousands,All Industries,,,2015,M12,December,7907
LNS13000000,Seasonally Adjusted,Labor Force Statistics from the Current Population Survey,Number in thousands,All Industries,,,2015,M11,November,8000
LNS13000000,Seasonally Adjusted,Labor Force Statistics from the Current Population Survey,Number in thousands,All Industries,,,2015,M10,October,7922
LNS13000000,Seasonally Adjusted,Labor Force Statistics from the Current Population Survey,Number in thousands,All Industries,,,2015,M09,September,7907
LNS13000000,Seasonally Adjusted,Labor Force Statistics from the Current Population Survey,Number in thousands,All Industries,,,2015,M08,August,7992
LNS13000000,Seasonally Adjusted,Labor Force Statistics from the Current Population Survey,Number in thousands,All Industries,,,2015,M07,July,8167
LNS13000000,Seasonally Adjusted,Labor Force Statistics from the Current Population Survey,Number in thousands,All Industries,,,2015,M06,June,8247
LNS13000000,Seasonally Adjusted,Labor Force Statistics from the Current Population Survey,Number in thousands,All Industries,,,2015,M05,May,8834
LNS13000000,Seasonally Adjusted,Labor Force Statistics from the Current Population Survey,Number in thousands,All Industries,,,2015,M04,April,8550
LNS13000000,Seasonally Adjusted,Labor Force Statistics from the Current Population Survey,Number in thousands,All Industries,,,2015,M03,March,8515
LNS13000000,Seasonally Adjusted,Labor Force Statistics from the Current Population Survey,Number in thousands,All Industries,,,2015,M02,February,8599
LNS13000000,Seasonally Adjusted,Labor Force Statistics from the Current Population Survey,Number in thousands,All Industries,,,2015,M01,January,8885
LNS13000000,Seasonally Adjusted,Labor Force Statistics from the Current Population Survey,Number in thousands,All Industries,,,2014,M12,December,8717
LNS13000000,Seasonally Adjusted,Labor Force Statistics from the Current Population Survey,Number in thousands,All Industries,,,2014,M11,November,9090
LNS13000000,Seasonally Adjusted,Labor Force Statistics from the Current Population Survey,Number in thousands,All Industries,,,2014,M10,October,8990
LNS13000000,Seasonally Adjusted,Labor Force Statistics from the Current Population Survey,Number in thousands,All Industries,,,2014,M09,September,9262
LNS13000000,Seasonally Adjusted,Labor Force Statistics from the Current Population Survey,Number in thousands,All Industries,,,2014,M08,August,9599
LNS13000000,Seasonally Adjusted,Labor Force Statistics from the Current Population Survey,Number in thousands,All Industries,,,2014,M07,July,9608
LNS13000000,Seasonally Adjusted,Labor Force Statistics from the Current Population Survey,Number in thousands,All Industries,,,2014,M06,June,9460
LNS13000000,Seasonally Adjusted,Labor Force Statistics from the Current Population Survey,Number in thousands,All Industries,,,2014,M05,May,9859
LNS13000000,Seasonally Adjusted,Labor Force Statistics from the Current Population Survey,Number in thousands,All Industries,,,2014,M04,April,9702
LNS13000000,Seasonally Adjusted,Labor Force Statistics from the Current Population Survey,Number in thousands,All Industries,,,2014,M03,March,10380
LNS13000000,Seasonally Adjusted,Labor Force Statistics from the Current Population Survey,Number in thousands,All Industries,,,2014,M02,February,10349
LNS13000000,Seasonally Adjusted,Labor Force Statistics from the Current Population Survey,Number in thousands,All Industries,,,2014,M01,January,10202
LNS13000000,Seasonally Adjusted,Labor Force Statistics from the Current Population Survey,Number in thousands,All Industries,,,2013,M12,December,10404
LNS13000000,Seasonally Adjusted,Labor Force Statistics from the Current Population Survey,Number in thousands,All Industries,,,2013,M11,November,10787
LNS13000000,Seasonally Adjusted,Labor Force Statistics from the Current Population Survey,Number in thousands,All Industries,,,2013,M10,October,11136
LNS13000000,Seasonally Adjusted,Labor Force Statistics from the Current Population Survey,Number in thousands,All Industries,,,2013,M09,September,11270
LNS13000000,Seasonally Adjusted,Labor Force Statistics from the Current Population Survey,Number in thousands,All Industries,,,2013,M08,August,11279
LNS13000000,Seasonally Adjusted,Labor Force Statistics from the Current Population Survey,Number in thousands,All Industries,,,2013,M07,July,11335
LNS13000000,Seasonally Adjusted,Labor Force Statistics from the Current Population Survey,Number in thousands,All Industries,,,2013,M06,June,11751
LNS13000000,Seasonally Adjusted,Labor Force Statistics from the Current Population Survey,Number in thousands,All Industries,,,2013,M05,May,11654
LNS13000000,Seasonally Adjusted,Labor Force Statistics from the Current Population Survey,Number in thousands,All Industries,,,2013,M04,April,11760
LNS13000000,Seasonally Adjusted,Labor Force Statistics from the Current Population Survey,Number in thousands,All Industries,,,2013,M03,March,11689
LNS13000000,Seasonally Adjusted,Labor Force Statistics from the Current Population Survey,Number in thousands,All Industries,,,2013,M02,February,11950
LNS13000000,Seasonally Adjusted,Labor Force Statistics from the Current Population Survey,Number in thousands,All Industries,,,2013,M01,January,12471
LNS13000000,Seasonally Adjusted,Labor Force Statistics from the Current Population Survey,Number in thousands,All Industries,,,2012,M12,December,12298
LNS13000000,Seasonally Adjusted,Labor Force Statistics from the Current Population Survey,Number in thousands,All Industries,,,2012,M11,November,12005
LNS13000000,Seasonally Adjusted,Labor Force Statistics from the Current Population Survey,Number in thousands,All Industries,,,2012,M10,October,12124
LNS13000000,Seasonally Adjusted,Labor Force Statistics from the Current Population Survey,Number in thousands,All Industries,,,2012,M09,September,12115
LNS13000000,Seasonally Adjusted,Labor Force Statistics from the Current Population Survey,Number in thousands,All Industries,,,2012,M08,August,12471
LNS13000000,Seasonally Adjusted,Labor Force Statistics from the Current Population Survey,Number in thousands,All Industries,,,2012,M07,July,12656
